a,movieId,title,genres,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,count
470,474,In the Line of Fire (1993),Action|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,892
364,368,Maverick (1994),Adventure|Comedy|Western,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,892
12525,58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,886
1522,1573,Face/Off (1997),Action|Crime|Drama|Thriller,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,884
1360,1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,883
1219,1247,"Graduate, The (1967)",Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,878
1104,1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,868
438,442,Demolition Man (1993),Action|Adventure|Sci-Fi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,867
3804,3897,Almost Famous (2000),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,865
102,104,Happy Gilmore (1996),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861
7312,7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,860
2606,2692,Run Lola Run (Lola rennt) (1998),Action|Crime,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,857
1916,2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,857
15,16,Casino (1995),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,855
5890,5989,Catch Me If You Can (2002),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,852
349,353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,846
4800,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,843
588,594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,834
3940,4034,Traffic (2000),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,832
3660,3751,Chicken Run (2000),Animation|Children|Comedy,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831
3917,4011,Snatch (2000),Comedy|Crime|Thriller,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,830
505,509,"Piano, The (1993)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,830
333,337,What's Eating Gilbert Grape (1993),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,826
314,317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,815
2239,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,815
263,266,Legends of the Fall (1994),Drama|Romance|War|Western,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,812
3532,3623,Mission: Impossible II (2000),Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,809
1445,1485,Liar Liar (1997),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809
3883,3977,Charlie's Angels (2000),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808
1260,1288,This Is Spinal Tap (1984),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807
1275,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,807
232,235,Ed Wood (1994),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,806
6601,6711,Lost in Translation (2003),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,805
3392,3481,High Fidelity (2000),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,801
773,786,Eraser (1996),Action|Drama|Thriller,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,801
2965,3052,Dogma (1999),Adventure|Comedy|Fantasy,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,798
5281,5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,793
1571,1625,"Game, The (1997)",Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,790
1068,1090,Platoon (1986),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,788
3320,3408,Erin Brockovich (2000),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,785
346,350,"Client, The (1994)",Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,785
1970,2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,782
1363,1394,Raising Arizona (1987),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781
6260,6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,779
2110,2194,"Untouchables, The (1987)",Action|Crime|Drama,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,774
1343,1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,768
1374,1407,Scream (1996),Comedy|Horror|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,768
1584,1641,"Full Monty, The (1997)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,768
9937,32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,766
1250,1278,Young Frankenstein (1974),Comedy|Fantasy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,765
171,173,Judge Dredd (1995),Action|Crime|Sci-Fi,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,765
891,908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,765
1159,1183,"English Patient, The (1996)",Drama|Romance|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,764
1619,1676,Starship Troopers (1997),Action|Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,760
1349,1380,Grease (1978),Comedy|Musical|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,758
3854,3948,Meet the Parents (2000),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757
2532,2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,757
6234,6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,754
1339,1370,Die Hard 2 (1990),Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,754
1207,1234,"Sting, The (1973)",Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,753
1457,1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,752
158,160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,752
1870,1954,Rocky (1976),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,750
1224,1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,749
2457,2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,749
551,555,True Romance (1993),Crime|Thriller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,747
1203,1230,Annie Hall (1977),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,746
7953,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,745
696,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,745
5717,5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,744
2555,2640,Superman (1978),Action|Adventure|Sci-Fi,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,739
2183,2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,737
493,497,Much Ado About Nothing (1993),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,736
2899,2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,726
3437,3527,Predator (1987),Action|Sci-Fi|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,725
936,953,It's a Wonderful Life (1946),Drama|Fantasy|Romance,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,720
7761,8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,720
2613,2699,Arachnophobia (1990),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,715
1016,1035,"Sound of Music, The (1965)",Musical|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,714
416,420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,714
2268,2353,Enemy of the State (1998),Action|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,713
431,435,Coneheads (1993),Comedy|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,713
1997,2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,712
366,370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711
1494,1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,710
1502,1552,Con Air (1997),Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,709
161,163,Desperado (1995),Action|Romance|Western,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,709
2514,2599,Election (1999),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709
3382,3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,709
3089,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,706
1181,1207,To Kill a Mockingbird (1962),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,703
549,553,Tombstone (1993),Action|Drama|Western,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,701
817,832,Ransom (1996),Crime|Thriller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,700
1009,1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,694
1582,1639,Chasing Amy (1997),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,691
645,653,Dragonheart (1996),Action|Adventure|Fantasy,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,691
516,520,Robin Hood: Men in Tights (1993),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691
3855,3949,Requiem for a Dream (2000),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,689
1206,1233,"Boot, Das (Boat, The) (1981)",Action|Drama|War,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,687
1125,1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,686
481,485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,683
1917,2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,682
1176,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,682
903,920,Gone with the Wind (1939),Drama|Romance|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,681
2310,2395,Rushmore (1998),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,681
771,784,"Cable Guy, The (1996)",Comedy|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,678
2626,2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,676
1555,1608,Air Force One (1997),Action|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,674
2385,2470,Crocodile Dundee (1986),Adventure|Comedy,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671
2321,2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,670
10886,44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,670
2,3,Grumpier Old Men (1995),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,669
1174,1199,Brazil (1985),Fantasy|Sci-Fi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,667
3900,3994,Unbreakable (2000),Drama|Sci-Fi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,667
2236,2321,Pleasantville (1998),Comedy|Drama|Fantasy,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,665
1365,1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,665
47,48,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,663
1616,1673,Boogie Nights (1997),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,662
6,7,Sabrina (1995),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,655
2217,2302,My Cousin Vinny (1992),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655
1913,1997,"Exorcist, The (1973)",Horror|Mystery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,655
3088,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,653
1238,1266,Unforgiven (1992),Drama|Western,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,652
11362,48516,"Departed, The (2006)",Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,649
1345,1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,648
886,903,Vertigo (1958),Drama|Mystery|Romance|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,645
194,196,Species (1995),Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,645
1346,1377,Batman Returns (1992),Action|Crime,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,644
548,552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,641
4964,5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,641
3662,3753,"Patriot, The (2000)",Action|Drama|War,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,641
2571,2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,641
170,172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,639
7769,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,638
1291,1320,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,638
462,466,Hot Shots! Part Deux (1993),Action|Comedy|War,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,637
7982,8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,637
2994,3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,636
1178,1203,12 Angry Men (1957),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,636
1328,1358,Sling Blade (1996),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,636
1669,1729,Jackie Brown (1997),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,636
1189,1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,633
69,70,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,632
1273,1302,Field of Dreams (1989),Children|Drama|Fantasy,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,630
2444,2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,630
3166,3253,Wayne's World (1992),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627
428,432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,627
896,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,626
590,596,Pinocchio (1940),Animation|Children|Fantasy|Musical,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,626
792,805,"Time to Kill, A (1996)",Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,625
2585,2671,Notting Hill (1999),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,624
222,225,Disclosure (1994),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,622
1072,1094,"Crying Game, The (1992)",Drama|Romance|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,621
789,802,Phenomenon (1996),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,620
1707,1777,"Wedding Singer, The (1998)",Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,615
233,236,French Kiss (1995),Action|Comedy|Romance,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,614
2718,2804,"Christmas Story, A (1983)",Children|Comedy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612
490,494,Executive Decision (1996),Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,611
1919,2003,Gremlins (1984),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,607
1662,1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,607
2946,3033,Spaceballs (1987),Comedy|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,607
149,151,Rob Roy (1995),Action|Drama|Romance|War,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,604
262,265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,604
1922,2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,604
1179,1204,Lawrence of Arabia (1962),Adventure|Drama|War,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,603
143,145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,603
3329,3418,Thelma & Louise (1991),Adventure|Crime|Drama,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,600
5519,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600
1254,1282,Fantasia (1940),Animation|Children|Fantasy|Musical,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,598
4883,4979,"Royal Tenenbaums, The (2001)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,597
2677,2763,"Thomas Crown Affair, The (1999)",Action|Mystery,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,597
338,342,Muriel's Wedding (1994),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596
11451,49272,Casino Royale (2006),Action|Adventure|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,596
1375,1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,596
3332,3421,Animal House (1978),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595
1684,1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,593
11354,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,593
4,5,Father of the Bride Part II (1995),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591
15534,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,590
539,543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,590
1214,1242,Glory (1989),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,590
156,158,Casper (1995),Adventure|Children,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590
1792,1876,Deep Impact (1998),Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,590
5917,6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,589
166,168,First Knight (1995),Action|Drama|Romance,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,587
110,112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,585
184,186,Nine Months (1995),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,583
1222,1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,583
5121,5218,Ice Age (2002),Adventure|Animation|Children|Comedy,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582
